txn_id,src_account_id,dst_account_id,merchant_id,amount,currency,channel,ts,status
T-16366,A-3307,A-5245,M-3081,8.59,USD,ECOM,03/10/2025,APPROVED
T-16367,A-3773,A-3818,M-3061,15.54,USD,POS,2024-07-26 02:23:35,APPROVED
T-16368,A-5458,A-4086,M-3392,20.59,USD,ATM,02/23/2025,APPROVED
T-16369,A-4450,A-4979,M-3085,8.17,USD,POS,06/19/2024 02:47,APPROVED
T-16370,A-4522,A-3209,M-3433,25.59,USD,WIRE,06/29/2025 08:25,APPROVED
T-16371,A-3582,A-3670,M-3155,35.94,USD,CASH,04/30/2024,APPROVED
T-16372,A-3348,A-4103,M-3040,33.29,USD,ATM,06/14/2025 22:29,APPROVED
T-16373,A-4999,A-4591,M-3399,-32.35,USD,ATM,2024-10-05,APPROVED
T-16374,A-2767,A-4305,M-3018,7.31,USD,POS,2024-09-10T21:48:40,APPROVED
T-16375,A-3783,A-4117,M-3019,8.84,USD,WIRE,07/21/2024 06:10,APPROVED
T-16376,A-4110,A-3913,M-3482,72.38,USD,WIRE,2024-05-25T09:10:32,APPROVED
T-16377,A-3735,A-2922,M-3154,12.87,USD,WIRE,2024-02-29,APPROVED
T-16378,A-3832,A-2500,M-3151,78.08,USD,WIRE,2024-10-03,APPROVED
T-16379,A-5044,A-2266,M-3128,12.73,USD,WIRE,07/26/2024 12:33,APPROVED
T-16380,A-5448,A-4164,M-3381,26.63,USD,POS,2025-01-10 02:40:20,APPROVED
T-16381,A-2942,A-2925,M-3361,37.91,USD,ECOM,05/11/2024,APPROVED
T-16382,A-5173,A-4268,M-3257,2.29,USD,CASH,2024-10-24,APPROVED
T-16383,A-2051,A-4942,M-3007,10.19,USD,POS,2024-11-10,APPROVED
T-16384,A-5310,A-2627,M-3454,32.36,USD,ATM,2024-12-30T10:53:33,APPROVED
T-16385,A-5001,A-3182,M-3487,7.73,USD,CASH,04/13/2024,APPROVED
T-16386,A-3170,A-2818,M-3122,7.78,USD,ECOM,2025-07-26,APPROVED
T-16387,A-2788,A-3122,M-3036,57.26,USD,ATM,05/06/2025,APPROVED
T-16388,A-3993,A-4704,M-3050,11.61,USD,ATM,08/07/2024,APPROVED
T-16389,A-2965,A-3727,M-3152,257.85,USD,WIRE,2025-05-27,PENDING
T-16390,A-4046,A-5195,M-3272,21.24,USD,POS,07/23/2025 13:00,APPROVED
T-16391,A-4847,A-4210,M-3121,6.15,USD,POS,2024-05-09T02:39:23,APPROVED
T-16392,A-2108,A-3069,M-3014,72.98,USD,WIRE,2024-12-23 00:00:45,APPROVED
T-16393,A-2725,A-4699,M-3256,67.63,USD,WIRE,2024-11-30,APPROVED
T-16394,A-4519,A-5246,M-3439,18.54,USD,ATM,08/01/2024 04:26,APPROVED
T-16395,A-4466,A-5158,M-3031,5.54,USD,WIRE,2025-01-23,APPROVED
T-16396,A-2221,A-5265,M-3445,7.6,USD,ECOM,2025-05-05,APPROVED
T-16397,A-4825,A-3233,M-3294,4.71,USD,ATM,2024-10-10 01:49:24,PENDING
T-16398,A-3995,A-4106,M-3484,35.27,USD,CASH,07/29/2024,APPROVED
T-16399,A-4064,A-3950,M-3224,226.95,USD,CASH,2024-01-04 06:19:31,APPROVED
T-16400,A-5018,A-3118,M-3207,61.29,USD,ECOM,2024-01-07,APPROVED
T-16401,A-2495,A-3332,M-3129,4.34,USD,ATM,2025-04-01 14:59:38,APPROVED
T-16402,A-3438,A-4480,M-3184,4.34,USD,POS,2024-04-17,APPROVED
T-16403,A-2144,A-4279,M-3455,23.46,USD,WIRE,2025-04-12 17:42:17,APPROVED
T-16404,A-2009,A-4597,M-3490,73.36,USD,ATM,2024-04-05T02:51:19,DECLINED
T-16405,A-2227,A-3872,M-3078,30.03,USD,ATM,2024-04-26T06:34:46,APPROVED
T-16406,A-5419,A-5159,M-3056,15.25,USD,ATM,2025-07-15 16:19:02,APPROVED
T-16407,A-2274,A-2189,M-3337,9.67,USD,ATM,2025-02-01 16:32:15,APPROVED
T-16408,A-3967,A-5442,M-3435,19.04,USD,ATM,02/14/2024 20:07,APPROVED
T-16409,A-4136,A-2834,M-3413,42.92,USD,ECOM,2024-06-01 20:19:42,APPROVED
T-16410,A-4971,A-2091,M-3260,22.52,USD,ECOM,10/02/2024,APPROVED
T-16411,A-3420,A-4490,M-3159,9.57,USD,POS,2024-02-18T07:52:56,APPROVED
T-16412,A-3445,A-2746,M-3303,64.43,USD,ECOM,2024-04-24,APPROVED
T-16413,A-3255,A-2631,M-3181,20.08,USD,CASH,08/17/2024 07:24,APPROVED
T-16414,A-3078,A-5405,M-3045,24.54,USD,ATM,2025-06-01T15:04:17,APPROVED
T-16415,A-3212,A-4476,M-3271,5.49,USD,POS,2025-05-08,APPROVED
T-16416,A-4725,A-4041,M-3039,59.76,USD,ATM,2025-03-12,PENDING
T-16417,A-2111,A-2792,M-3340,33.48,USD,POS,2024-08-15T03:31:44,APPROVED
T-16418,A-4612,A-3939,M-3103,25.97,USD,WIRE,04/29/2024 09:32,PENDING
T-16419,A-3994,A-5196,M-3236,85.1,USD,CASH,10/21/2024 22:30,PENDING
T-16420,A-5151,A-3657,M-3347,26.61,USD,ECOM,2025-05-28T19:25:36,APPROVED
T-16421,A-4323,A-2477,M-3407,15.4,USD,CASH,10/19/2024 17:17,APPROVED
T-16422,A-3394,A-2242,M-3280,18.48,USD,ECOM,07/24/2025 11:53,APPROVED
T-16423,A-5224,A-5196,M-3379,22.38,USD,WIRE,2024-10-05,APPROVED
T-16424,A-3800,A-2563,M-3115,-4.12,USD,WIRE,06/22/2024 12:35,APPROVED
T-16425,A-4440,A-5330,M-3199,29.63,USD,ECOM,2024-03-06T19:23:49,APPROVED
T-16426,A-3805,A-3779,M-3441,50.92,USD,WIRE,2024-09-28T07:20:55,APPROVED
T-16427,A-3238,A-4515,M-3462,9.91,USD,POS,09/06/2024,APPROVED
T-16428,A-4102,A-4319,M-3090,24.12,USD,CASH,01/31/2025,APPROVED
T-16429,A-4699,A-3971,M-3389,14.29,USD,CASH,2024-09-24T11:35:04,APPROVED
T-16430,A-2269,A-4268,M-3355,-12.02,USD,ECOM,10/20/2024,APPROVED
T-16431,A-2888,A-5215,M-3267,45.16,USD,WIRE,2025-04-04T16:21:03,APPROVED
T-16432,A-3581,A-2248,M-3115,50.83,USD,ATM,2024-09-14T20:14:00,APPROVED
T-16433,A-4719,A-3318,M-3234,12.13,USD,CASH,11/13/2024 16:15,DECLINED
T-16434,A-3022,A-3282,M-3010,17.56,USD,POS,2024-11-17 09:53:03,DECLINED
T-16435,A-4121,A-2506,M-3098,6.65,USD,ECOM,2024-10-05 07:32:45,APPROVED
T-16436,A-4637,A-4307,M-3159,14.04,USD,CASH,10/12/2024,APPROVED
T-16437,A-2317,A-3970,M-3387,8.59,USD,CASH,03/14/2024,APPROVED
T-16438,A-3058,A-3496,M-3443,29.88,USD,ECOM,2024-10-08 16:07:42,APPROVED
T-16439,A-2064,A-4399,M-3239,53.5,USD,ATM,2024-09-28T05:43:13,APPROVED
T-16440,A-3731,A-3910,M-3345,6.88,USD,WIRE,2025-03-04,APPROVED
T-16441,A-5032,A-4852,M-3293,67.81,USD,POS,2024-10-09 22:16:56,APPROVED
T-16442,A-2241,A-4602,M-3173,8.46,USD,ATM,2024-06-03T01:01:31,APPROVED
T-16443,A-4499,A-3373,M-3105,118.56,USD,WIRE,03/24/2024,APPROVED
T-16444,A-2913,A-2624,M-3096,4.61,USD,POS,11/23/2024,APPROVED
T-16445,A-4854,A-2861,M-3495,33.09,USD,WIRE,2024-07-27T14:41:37,APPROVED
T-16446,A-3551,A-4995,M-3009,31.98,USD,ATM,01/18/2025,APPROVED
T-16447,A-4071,A-3529,M-3278,21.96,USD,ECOM,2024-10-05,APPROVED
T-16448,A-4445,A-4601,M-3432,7.91,USD,ATM,06/30/2024,APPROVED
T-16449,A-4588,A-4313,M-3267,35.21,USD,ATM,2025-06-19,APPROVED
T-16450,A-2122,A-2738,M-3337,49.3,USD,CASH,07/03/2025,APPROVED
T-16451,A-2647,A-5049,M-3113,89.43,USD,POS,2025-06-20T23:01:21,APPROVED
T-16452,A-3655,A-2329,M-3440,4.0,USD,WIRE,05/11/2024,APPROVED
T-16453,A-4208,A-4061,M-3041,12.18,USD,POS,05/14/2025,APPROVED
T-16454,A-3409,A-5036,M-3135,2.57,USD,CASH,07/04/2024,APPROVED
T-16455,A-2199,A-3417,M-3031,6.45,USD,POS,2025-03-23T05:56:18,APPROVED
T-16456,A-3826,A-2606,M-3490,43.29,USD,ATM,2025-05-04 13:17:50,APPROVED
T-16457,A-2667,A-4892,M-3187,5.09,USD,ECOM,02/07/2025,APPROVED
T-16458,A-4162,A-2714,M-3430,16.66,USD,POS,2024-01-05T11:52:18,APPROVED
T-16459,A-3164,A-5447,M-3170,10.82,USD,ECOM,2024-01-23 19:19:52,APPROVED
T-16460,A-2423,A-3920,M-3413,240.51,USD,CASH,04/11/2025,APPROVED
T-16461,A-3534,A-3363,M-3255,3.23,USD,ATM,08/06/2024,APPROVED
T-16462,A-3736,A-2058,M-3038,13.44,USD,ECOM,2024-05-04,APPROVED
T-16463,A-3075,A-2799,M-3262,22.29,USD,ATM,06/28/2024,PENDING
T-16464,A-4522,A-4185,M-3183,13.12,USD,CASH,2024-12-29T00:16:34,APPROVED
T-16465,A-2863,A-4075,M-3448,216.29,USD,ECOM,2024-04-19T12:25:36,APPROVED
T-16466,A-3429,A-4963,M-3383,28.67,USD,CASH,2024-04-23 16:20:02,PENDING
T-16467,A-2508,A-4501,M-3432,20.52,USD,WIRE,09/12/2024,APPROVED
T-16468,A-5482,A-4679,M-3454,25.41,USD,CASH,2024-03-06 03:08:33,APPROVED
T-16469,A-3637,A-2322,M-3383,18.52,USD,WIRE,11/28/2024 05:36,APPROVED
T-16470,A-3691,A-2899,M-3302,5.68,USD,WIRE,2024-03-03,DECLINED
T-16471,A-5385,A-4255,M-3267,36.77,USD,CASH,06/04/2025,APPROVED
T-16472,A-4036,A-2439,M-3068,19.39,USD,ECOM,04/20/2024,APPROVED
T-16473,A-3219,A-3470,M-3160,27.17,USD,ECOM,01/29/2024,APPROVED
T-16474,A-4631,A-5033,M-3317,9.29,USD,ECOM,2024-04-22,APPROVED
T-16475,A-4069,A-4819,M-3105,13.06,USD,POS,08/27/2024 01:37,APPROVED
T-16476,A-2082,A-4609,M-3053,24.84,USD,POS,2025-07-23T03:53:56,APPROVED
T-16477,A-5181,A-2396,M-3182,9.94,USD,WIRE,2024-09-29T04:14:55,APPROVED
T-16478,A-4681,A-3851,M-3268,11.53,USD,ATM,2024-04-27,APPROVED
T-16479,A-2808,A-4577,M-3474,37.01,USD,WIRE,06/15/2024 15:48,APPROVED
T-16480,A-4446,A-3914,M-3409,226.44,USD,POS,2025-07-28 03:46:23,APPROVED
T-16481,A-2883,A-2182,M-3232,1.88,USD,POS,2024-02-08 21:33:58,APPROVED
T-16482,A-3935,A-2397,M-3295,122.1,USD,ECOM,2024-03-15T20:02:18,APPROVED
T-16483,A-4286,A-3721,M-3499,18.17,USD,ECOM,2025-01-09,APPROVED
T-16484,A-3238,A-5241,M-3497,11.98,USD,CASH,2024-12-14,APPROVED
T-16485,A-2746,A-2020,M-3368,27.63,USD,ECOM,2025-05-16,APPROVED
T-16486,A-4661,A-3215,M-3418,-431.31,USD,CASH,08/05/2024,APPROVED
T-16487,A-4897,A-2224,M-3468,2.47,USD,ATM,03/18/2024 03:06,APPROVED
T-16488,A-5500,A-3429,M-3334,19.4,USD,CASH,01/28/2025,APPROVED
T-16489,A-5489,A-2274,M-3377,13.59,USD,POS,01/01/2024 12:07,APPROVED
T-16490,A-4014,A-5239,M-3400,145.44,USD,WIRE,2024-04-29,APPROVED
T-16491,A-3785,A-5211,M-3123,40.91,USD,ECOM,2025-05-11,APPROVED
T-16492,A-5103,A-2395,M-3063,2.91,USD,ECOM,2025-02-17,APPROVED
T-16493,A-2283,A-2141,M-3465,8.86,USD,ECOM,2025-05-30,DECLINED
T-16494,A-2440,A-4983,M-3399,104.55,USD,WIRE,2025-02-22 19:49:54,PENDING
T-16495,A-4540,A-4454,M-3482,59.35,USD,CASH,08/04/2024,APPROVED
T-16496,A-4100,A-2795,M-3057,14.88,USD,ECOM,2024-07-09,APPROVED
T-16497,A-4427,A-4400,M-3268,61.13,USD,WIRE,02/19/2024,APPROVED
T-16498,A-5150,A-3127,M-3177,22.48,USD,ATM,01/13/2024,APPROVED
T-16499,A-5307,A-4106,M-3402,102.18,USD,CASH,01/03/2024,PENDING
T-16500,A-2589,A-2485,M-3466,19.46,USD,WIRE,09/27/2024 10:30,APPROVED
T-16501,A-2735,A-4352,M-3024,69.88,USD,ECOM,03/23/2025 17:48,APPROVED
T-16502,A-3777,A-4888,M-3435,6.49,USD,POS,2024-05-09 23:05:08,PENDING
T-16503,A-5314,A-3056,M-3399,25.09,USD,WIRE,2024-10-29,APPROVED
T-16504,A-3671,A-2797,M-3162,15.47,USD,ECOM,09/11/2024,APPROVED
T-16505,A-4819,A-3545,M-3374,28.75,USD,WIRE,05/08/2025 17:59,APPROVED
T-16506,A-3476,A-4452,M-3406,5.86,USD,ECOM,2024-04-20T05:35:41,APPROVED
T-16507,A-4901,A-2349,M-3154,25.99,USD,CASH,07/04/2025 18:56,APPROVED
T-16508,A-3039,A-4302,M-3047,4.48,USD,CASH,2024-12-16T02:25:44,APPROVED
T-16509,A-5163,A-4300,M-3487,5.46,USD,CASH,2025-04-26,APPROVED
T-16510,A-4450,A-3393,M-3489,82.59,USD,ATM,2025-03-01 14:25:32,DECLINED
T-16511,A-2156,A-2995,M-3182,41.11,USD,ECOM,2024-02-15T06:14:27,APPROVED
T-16512,A-5222,A-3522,M-3316,15.19,USD,WIRE,2024-10-26,APPROVED
T-16513,A-3560,A-3446,M-3151,8.05,USD,WIRE,2024-11-20 17:25:56,APPROVED
T-16514,A-5416,A-4572,M-3486,18.24,USD,WIRE,06/26/2024,APPROVED
T-16515,A-3001,A-3507,M-3058,5.93,USD,POS,2024-09-19,DECLINED
T-16516,A-2526,A-5251,M-3076,3.08,USD,CASH,12/16/2024 23:32,APPROVED
T-16517,A-4690,A-2217,M-3391,44.89,USD,POS,11/12/2024,APPROVED
T-16518,A-2264,A-3507,M-3181,56.8,USD,WIRE,2024-06-17,APPROVED
T-16519,A-3101,A-5202,M-3294,36.72,USD,WIRE,03/19/2025,APPROVED
T-16520,A-3011,A-4394,M-3297,7.86,USD,WIRE,01/21/2025,APPROVED
T-16521,A-5350,A-3487,M-3047,9.81,USD,WIRE,04/16/2024 02:29,APPROVED
T-16522,A-3645,A-5087,M-3205,15.79,USD,ECOM,2024-10-14T13:38:47,APPROVED
T-16523,A-3996,A-4392,M-3112,244.03,USD,ATM,05/16/2025,APPROVED
T-16524,A-4193,A-4694,M-3347,6.73,USD,CASH,2024-01-27T14:16:25,APPROVED
T-16525,A-3097,A-4116,M-3202,7.0,USD,CASH,2024-12-05,APPROVED
T-16526,A-4233,A-5410,M-3461,8.14,USD,ECOM,2025-07-19T05:00:14,APPROVED
T-16527,A-3380,A-3533,M-3368,7.12,USD,WIRE,2024-03-02 19:39:42,APPROVED
T-16528,A-3016,A-3021,M-3087,9.06,USD,CASH,2024-09-21 16:37:29,APPROVED
T-16529,A-3441,A-3930,M-3147,9.56,USD,ATM,05/28/2025,APPROVED
T-16530,A-5400,A-4640,M-3157,40.63,USD,ECOM,10/25/2024 17:03,APPROVED
T-16531,A-5158,A-2591,M-3020,4.91,USD,WIRE,2025-06-02T10:49:02,APPROVED
T-16532,A-4962,A-5148,M-3228,4.09,USD,POS,05/27/2025,APPROVED
T-16533,A-5190,A-2303,M-3445,14.76,USD,WIRE,2025-06-17 07:18:39,APPROVED
T-16534,A-3507,A-5206,M-3150,12.07,USD,ECOM,2025-02-26 02:59:05,APPROVED
T-16535,A-3828,A-4207,M-3469,14.74,USD,POS,2024-12-30,APPROVED
T-16536,A-2003,A-4226,M-3465,28.48,USD,ECOM,07/29/2024,APPROVED
T-16537,A-2611,A-4728,M-3222,27.5,USD,ECOM,02/25/2025,APPROVED
T-16538,A-3772,A-2467,M-3408,13.38,USD,CASH,06/16/2025,APPROVED
T-16539,A-3091,A-5463,M-3214,18.74,USD,ATM,2025-07-08T04:08:47,APPROVED
T-16540,A-3036,A-4317,M-3135,20.82,USD,ATM,2024-06-27,APPROVED
T-16541,A-4636,A-3195,M-3168,9.26,USD,WIRE,2024-10-07,APPROVED
T-16542,A-5075,A-4841,M-3468,66.32,USD,POS,02/07/2024,APPROVED
T-16543,A-4605,A-5493,M-3291,86.05,USD,WIRE,05/09/2025 21:50,APPROVED
T-16544,A-4105,A-2376,M-3115,16.18,USD,WIRE,04/29/2024 00:20,APPROVED
T-16545,A-5138,A-4115,M-3106,5.02,USD,POS,06/17/2024 21:27,APPROVED
T-16546,A-2688,A-5076,M-3366,42.94,USD,ECOM,2025-07-20T10:59:27,APPROVED
T-16547,A-3779,A-3171,M-3091,45.2,USD,ECOM,2024-04-06,APPROVED
T-16548,A-4195,A-3089,M-3466,45.45,USD,ATM,2025-04-30,APPROVED
T-16549,A-3626,A-2211,M-3399,21.2,USD,POS,2024-10-15T09:55:49,APPROVED
T-16550,A-3092,A-2787,M-3014,20.5,USD,ATM,08/05/2024,APPROVED
T-16551,A-4851,A-5466,M-3446,139.48,USD,ATM,2025-05-28,APPROVED
T-16552,A-4002,A-2289,M-3138,9.6,USD,CASH,2024-12-04,APPROVED
T-16553,A-3134,A-3573,M-3179,11.39,USD,WIRE,10/08/2024 23:10,DECLINED
T-16554,A-4203,A-2027,M-3219,46.44,USD,CASH,2025-04-06T09:21:19,APPROVED
T-16555,A-5296,A-5449,M-3326,8.34,USD,ATM,2025-02-27 20:38:04,APPROVED
T-16556,A-4936,A-2804,M-3355,3.16,USD,POS,06/28/2025,APPROVED
T-16557,A-2804,A-4766,M-3190,17.52,USD,WIRE,01/09/2024,APPROVED
T-16558,A-4070,A-3659,M-3271,19.88,USD,CASH,08/06/2024,DECLINED
T-16559,A-3937,A-3079,M-3440,16.4,USD,ECOM,12/14/2024 09:46,APPROVED
T-16560,A-2459,A-4481,M-3028,15.51,USD,POS,01/22/2024,APPROVED
T-16561,A-4216,A-3318,M-3017,3.15,USD,POS,04/14/2024,APPROVED
T-16562,A-4056,A-3616,M-3011,30.88,USD,ECOM,2024-02-17 14:26:24,APPROVED
T-16563,A-2122,A-2378,M-3229,8.1,USD,ECOM,10/16/2024,APPROVED
T-16564,A-5289,A-3889,M-3361,86.18,USD,ATM,06/30/2025,APPROVED
T-16565,A-4250,A-5361,M-3355,11.04,USD,ATM,2024-03-03T23:24:21,APPROVED
T-16566,A-3577,A-4084,M-3214,90.67,USD,WIRE,2024-12-20,APPROVED
T-16567,A-2978,A-3135,M-3337,12.56,USD,ECOM,2025-05-19T09:39:43,APPROVED
T-16568,A-5027,A-4289,M-3243,13.31,USD,POS,12/14/2024,APPROVED
T-16569,A-5238,A-4962,M-3141,13.71,USD,CASH,06/16/2025,APPROVED
T-16570,A-5302,A-4400,M-3059,60.94,USD,CASH,2024-12-16T23:39:16,APPROVED
T-16571,A-4652,A-5363,M-3161,17.94,USD,POS,2024-11-28,APPROVED
T-16572,A-3942,A-3412,M-3465,17.87,USD,ATM,2024-08-26T19:35:12,APPROVED
T-16573,A-4882,A-2869,M-3202,10.41,USD,WIRE,2024-12-19T14:59:48,APPROVED
T-16574,A-4115,A-5004,M-3021,15.39,USD,CASH,10/24/2024,APPROVED
T-16575,A-3028,A-3268,M-3183,47.22,USD,WIRE,2024-05-14 11:00:56,APPROVED
T-16576,A-4846,A-2367,M-3100,27.5,USD,WIRE,2024-09-04,APPROVED
T-16577,A-3817,A-3753,M-3092,11.79,USD,ATM,07/02/2025 06:49,APPROVED
T-16578,A-5232,A-2993,M-3207,37.58,USD,ATM,03/15/2025,APPROVED
T-16579,A-3367,A-2523,M-3355,44.09,USD,WIRE,2024-05-23 14:29:22,APPROVED
T-16580,A-3609,A-2524,M-3005,8.78,USD,WIRE,02/19/2024 04:18,APPROVED
T-16581,A-2019,A-2488,M-3331,5.27,USD,ATM,2024-05-29,APPROVED
T-16582,A-4086,A-5074,M-3393,50.87,USD,ATM,2025-04-21 21:25:29,APPROVED
T-16583,A-3324,A-2949,M-3402,3.7,USD,ECOM,2025-07-15,APPROVED
T-16584,A-4048,A-3981,M-3152,70.38,USD,WIRE,2025-06-26 02:22:02,APPROVED
T-16585,A-4811,A-2551,M-3405,12.05,USD,ECOM,2025-01-24T11:10:11,APPROVED
T-16586,A-4957,A-4153,M-3357,23.49,USD,ECOM,01/18/2025 03:35,APPROVED
T-16587,A-4322,A-2179,M-3379,12.12,USD,POS,2024-06-20 22:20:46,APPROVED
T-16588,A-5301,A-4878,M-3338,53.37,USD,ATM,02/17/2024 17:59,APPROVED
T-16589,A-2362,A-4881,M-3329,3.5,USD,CASH,10/29/2024 17:17,APPROVED
T-16590,A-2813,A-3445,M-3083,16.37,USD,POS,04/26/2025,APPROVED
T-16591,A-4833,A-2711,M-3202,7.79,USD,WIRE,2024-03-03,APPROVED
T-16592,A-2693,A-2304,M-3407,13.34,USD,CASH,2025-01-12,APPROVED
T-16593,A-2273,A-5276,M-3221,23.5,USD,WIRE,07/24/2024 21:38,PENDING
T-16594,A-3084,A-2018,M-3302,5.98,USD,POS,2024-08-29,PENDING
T-16595,A-3069,A-5069,M-3496,4.74,USD,CASH,09/13/2024,APPROVED
T-16596,A-4544,A-3923,M-3013,25.33,USD,ATM,2025-06-24,APPROVED
T-16597,A-5468,A-4557,M-3392,20.06,USD,POS,2024-02-05,PENDING
T-16598,A-2899,A-5043,M-3436,25.25,USD,WIRE,12/18/2024,APPROVED
T-16599,A-2386,A-4410,M-3055,5.99,USD,POS,05/11/2025,APPROVED
T-16600,A-2973,A-2880,M-3410,2.17,USD,ECOM,2024-09-30T06:47:43,APPROVED
T-16601,A-4880,A-4622,M-3413,7.79,USD,WIRE,12/25/2024 18:01,APPROVED
T-16602,A-3121,A-4004,M-3346,15.65,USD,CASH,2025-04-22 03:50:04,APPROVED
T-16603,A-5127,A-5298,M-3384,44.8,USD,ATM,2024-04-17 00:11:03,APPROVED
T-16604,A-3588,A-2239,M-3100,27.33,USD,POS,2024-01-17 08:52:10,APPROVED
T-16605,A-5377,A-4780,M-3456,4.04,USD,ECOM,2024-10-19T08:05:57,APPROVED
T-16606,A-2864,A-3407,M-3058,43.92,USD,POS,2025-01-22 10:05:11,APPROVED
T-16607,A-3751,A-3219,M-3323,9.35,USD,POS,03/18/2025,APPROVED
T-16608,A-2285,A-2689,M-3453,16.11,USD,POS,2025-04-15,APPROVED
T-16609,A-4828,A-3250,M-3489,9.16,USD,POS,2025-06-03T18:47:16,APPROVED
T-16610,A-3373,A-3648,M-3078,17.18,USD,POS,07/17/2024 04:07,DECLINED
T-16611,A-4277,A-2116,M-3488,131.33,USD,WIRE,03/26/2024,APPROVED
T-16612,A-2018,A-3203,M-3273,1.61,USD,CASH,09/28/2024 12:01,APPROVED
T-16613,A-3465,A-2428,M-3268,44.75,USD,WIRE,07/28/2025,APPROVED
T-16614,A-4531,A-5308,M-3351,21.41,USD,WIRE,2024-08-02 21:09:39,APPROVED
T-16615,A-4171,A-2710,M-3193,23.69,USD,POS,2025-01-28,DECLINED
T-16616,A-2299,A-4510,M-3191,11.68,USD,ECOM,07/02/2025 02:25,APPROVED
T-16617,A-4701,A-2415,M-3113,83.7,USD,WIRE,2024-05-29,APPROVED
T-16618,A-5233,A-5454,M-3146,28.11,USD,ATM,2025-02-20,APPROVED
T-16619,A-3630,A-4544,M-3290,8.64,USD,CASH,2024-11-30,APPROVED
T-16620,A-2356,A-4250,M-3197,11.64,USD,WIRE,2024-05-30,APPROVED
T-16621,A-4484,A-2210,M-3070,12.41,USD,POS,2024-02-20T16:56:00,PENDING
T-16622,A-4110,A-4405,M-3180,53.8,USD,CASH,10/12/2024 02:18,APPROVED
T-16623,A-3328,A-2174,M-3421,10.85,USD,WIRE,04/25/2025,APPROVED
T-16624,A-2559,A-3585,M-3381,39.84,USD,WIRE,11/15/2024 08:45,APPROVED
T-16625,A-3373,A-4657,M-3055,37.25,USD,ATM,2024-03-05 15:57:14,APPROVED
T-16626,A-2951,A-2956,M-3097,2.16,USD,WIRE,2024-02-17,APPROVED
T-16627,A-2008,A-3868,M-3276,2.37,USD,ECOM,2024-06-23,DECLINED
T-16628,A-2941,A-2917,M-3322,15.88,USD,WIRE,2024-08-28T18:40:01,APPROVED
T-16629,A-3355,A-3833,M-3009,-27.11,USD,WIRE,01/24/2025 01:40,APPROVED
T-16630,A-2325,A-5181,M-3204,28.23,USD,ECOM,2024-06-30T04:35:27,APPROVED
T-16631,A-2527,A-3824,M-3223,36.62,USD,WIRE,2024-05-19 08:49:03,APPROVED
T-16632,A-5281,A-2305,M-3488,134.15,USD,POS,2024-01-17 13:22:55,APPROVED
T-16633,A-3835,A-3100,M-3024,17.76,USD,WIRE,2024-09-18 02:55:08,APPROVED
T-16634,A-4054,A-4489,M-3291,6.24,USD,ATM,03/09/2025 15:06,APPROVED
T-16635,A-5011,A-2050,M-3236,4.79,USD,CASH,07/11/2025,APPROVED
T-16636,A-2566,A-4836,M-3083,17.22,USD,WIRE,2024-01-26 13:04:33,APPROVED
T-16637,A-5087,A-3208,M-3206,13.54,USD,CASH,2024-08-11T20:42:55,APPROVED
T-16638,A-4623,A-3518,M-3436,169.29,USD,POS,2024-11-10T21:58:57,APPROVED
T-16639,A-3027,A-4762,M-3388,271.36,USD,ATM,2025-06-14T01:45:19,APPROVED
T-16640,A-2276,A-4386,M-3042,29.99,USD,CASH,2024-05-16,APPROVED
T-16641,A-4232,A-3681,M-3179,13.0,USD,CASH,2024-12-04T14:03:08,APPROVED
T-16642,A-4513,A-4557,M-3448,28.69,USD,WIRE,2025-03-16 08:46:29,APPROVED
T-16643,A-3413,A-3827,M-3255,37.23,USD,CASH,11/08/2024 10:44,APPROVED
T-16644,A-3733,A-4921,M-3365,14.31,USD,ATM,08/21/2024 11:53,APPROVED
T-16645,A-2735,A-3031,M-3422,6.99,USD,ECOM,2024-07-05 14:36:26,APPROVED
T-16646,A-2918,A-4582,M-3170,2.97,USD,CASH,2024-07-19 13:53:15,APPROVED
T-16647,A-3978,A-4057,M-3232,8.97,USD,WIRE,08/18/2024 01:30,APPROVED
T-16648,A-2545,A-4360,M-3101,11.37,USD,ECOM,2025-01-04,APPROVED
T-16649,A-3409,A-5135,M-3374,20.72,USD,WIRE,11/10/2024 06:26,APPROVED
T-16650,A-3423,A-4140,M-3329,11.52,USD,WIRE,06/22/2024 22:28,APPROVED
T-16651,A-3489,A-4318,M-3295,6.75,USD,WIRE,2024-02-02T10:15:07,APPROVED
T-16652,A-2690,A-2817,M-3220,26.22,USD,WIRE,2025-02-12,APPROVED
T-16653,A-4765,A-4592,M-3141,103.45,USD,CASH,2025-07-05,APPROVED
T-16654,A-4319,A-3185,M-3304,17.31,USD,WIRE,10/02/2024 23:44,APPROVED
T-16655,A-3869,A-2244,M-3221,4.26,USD,CASH,2024-06-19,DECLINED
T-16656,A-3246,A-3599,M-3500,15.59,USD,POS,09/26/2024 00:14,APPROVED
T-16657,A-2832,A-4676,M-3216,107.62,USD,ATM,07/10/2024,APPROVED
T-16658,A-4494,A-4499,M-3218,27.16,USD,WIRE,2024-07-08T22:01:44,APPROVED
T-16659,A-2540,A-3750,M-3395,46.65,USD,POS,2025-07-01,APPROVED
T-16660,A-3542,A-2293,M-3301,20.21,USD,WIRE,2024-09-03,APPROVED
T-16661,A-5402,A-3999,M-3374,11.42,USD,POS,08/05/2024 16:54,APPROVED
