login_id,customer_id,device_id,geo_id,ts,channel,result
L-10790,C-2302,D-4229,G-6452,2025-03-05 16:33:54,WEB,SUCCESS
L-10791,C-2953,D-4575,G-5532,2025-05-16T17:58:33,IVR,SUCCESS
L-10792,C-2272,D-4160,G-6102,2024-06-01 11:54:03,MOBILE,FAIL
L-10793,C-2386,D-4186,G-5813,07/11/2024 02:04,WEB,FAIL
L-10794,C-2179,D-4380,G-5728,2024-02-26T16:00:20,IVR,FAIL
L-10795,C-1140,D-4015,G-6318,2024-12-25T02:16:36,WEB,SUCCESS
L-10796,C-2899,D-4715,G-5500,04/29/2024 17:09,IVR,MFA_CHALLENGE
L-10797,C-2471,D-4443,G-5382,2024-07-18,MOBILE,SUCCESS
L-10798,C-2009,D-4333,G-5350,2024-05-04T23:11:57,IVR,SUCCESS
L-10799,C-1840,D-4270,G-5968,03/19/2025 22:59,IVR,SUCCESS
L-10800,C-1742,D-4571,G-5236,2025-06-27 15:22:19,MOBILE,MFA_CHALLENGE
L-10801,C-2526,D-4550,G-5940,2025-04-07,WEB,FAIL
L-10802,C-1258,D-4449,G-6061,11/05/2024,MOBILE,MFA_CHALLENGE
L-10803,C-1611,D-4032,G-6135,11/16/2024 14:25,WEB,SUCCESS
L-10804,C-1677,D-4389,G-5806,2025-04-28,WEB,MFA_CHALLENGE
L-10805,C-2453,D-4597,G-6348,05/06/2024 07:05,WEB,FAIL
L-10806,C-2333,D-4101,G-6245,2025-07-01T05:33:00,MOBILE,MFA_CHALLENGE
L-10807,C-2208,D-4747,G-6057,2025-01-07T03:21:55,WEB,MFA_CHALLENGE
L-10808,C-2036,D-4799,G-5780,06/04/2024,IVR,FAIL
L-10809,C-1985,D-4386,G-5569,2025-05-06,WEB,MFA_CHALLENGE
L-10810,C-1413,D-4057,G-5675,2025-03-28T00:06:49,IVR,SUCCESS
L-10811,C-1336,D-4132,G-5225,2025-07-10,WEB,FAIL
L-10812,C-2057,D-4656,G-5200,2024-06-23,WEB,FAIL
L-10813,C-1703,D-4021,G-5282,07/30/2025 23:52,IVR,MFA_CHALLENGE
L-10814,C-2483,D-4583,G-5928,09/28/2024,MOBILE,SUCCESS
L-10815,C-2210,D-4136,G-5446,2024-11-06T17:20:41,WEB,MFA_CHALLENGE
L-10816,C-1703,D-4365,G-6144,10/23/2024,WEB,MFA_CHALLENGE
L-10817,C-1308,D-4160,G-5126,2024-12-08T17:01:23,IVR,FAIL
L-10818,C-2756,D-4582,G-5880,2025-03-15,IVR,MFA_CHALLENGE
L-10819,C-1350,D-4263,G-5754,11/15/2024 10:25,IVR,MFA_CHALLENGE
L-10820,C-1809,D-4361,G-5778,03/30/2025,MOBILE,FAIL
L-10821,C-1140,D-4655,G-5035,2024-11-01T10:10:47,MOBILE,SUCCESS
L-10822,C-2916,D-4067,G-5577,05/13/2024,MOBILE,SUCCESS
L-10823,C-1704,D-4184,G-5605,01/23/2025 10:51,MOBILE,FAIL
L-10824,C-2087,D-4261,G-6264,04/07/2024,WEB,FAIL
L-10825,C-1564,D-4080,G-6451,04/12/2024,IVR,SUCCESS
L-10826,C-2049,D-4283,G-6225,11/27/2024,MOBILE,FAIL
L-10827,C-1449,D-4024,G-5562,2024-06-07,WEB,SUCCESS
L-10828,C-2518,D-4050,G-5440,02/09/2024 14:54,WEB,SUCCESS
L-10829,C-2927,D-4587,G-5327,2024-06-26,MOBILE,FAIL
L-10830,C-1638,D-4730,G-5352,2025-05-03,WEB,FAIL
L-10831,C-2728,D-4434,G-5051,2025-01-23T01:14:25,MOBILE,SUCCESS
L-10832,C-1598,D-4774,G-5611,08/25/2024,WEB,FAIL
L-10833,C-2420,D-4595,G-5550,2025-07-02T21:50:23,MOBILE,SUCCESS
L-10834,C-1896,D-4614,G-6373,2024-02-08T00:44:51,WEB,SUCCESS
L-10835,C-1113,D-4599,G-5747,11/10/2024 20:14,MOBILE,FAIL
L-10836,C-2867,D-4694,G-5823,2025-01-07T18:34:07,WEB,MFA_CHALLENGE
L-10837,C-2585,D-4092,G-5124,2025-06-28T10:16:26,IVR,SUCCESS
L-10838,C-2323,D-4584,G-5822,06/30/2024 09:46,WEB,SUCCESS
L-10839,C-2927,D-4558,G-5284,2024-02-29,MOBILE,FAIL
L-10840,C-2136,D-4019,G-6337,2025-06-21 05:23:55,IVR,MFA_CHALLENGE
L-10841,C-2604,D-4485,G-5019,2025-03-17T01:10:23,MOBILE,FAIL
L-10842,C-2884,D-4010,G-5604,2024-06-04 23:03:58,MOBILE,SUCCESS
L-10843,C-1977,D-4001,G-5761,2025-07-18,MOBILE,SUCCESS
L-10844,C-1066,D-4303,G-5387,2024-07-31 21:04:39,WEB,MFA_CHALLENGE
L-10845,C-2276,D-4682,G-5095,08/13/2024,MOBILE,SUCCESS
L-10846,C-1367,D-4383,G-6012,02/20/2024 11:41,MOBILE,FAIL
L-10847,C-2301,D-4118,G-5708,2024-01-04 12:18:43,WEB,MFA_CHALLENGE
L-10848,C-2954,D-4136,G-5625,2024-12-11T03:17:12,MOBILE,FAIL
L-10849,C-2648,D-4768,G-5946,12/15/2024,IVR,SUCCESS
L-10850,C-2334,D-4126,G-5407,2024-03-27T07:30:13,IVR,MFA_CHALLENGE
L-10851,C-1610,D-4704,G-6487,2024-12-10T23:05:23,WEB,FAIL
L-10852,C-1928,D-4054,G-5973,2025-02-12T19:51:50,MOBILE,MFA_CHALLENGE
L-10853,C-1291,D-4214,G-6365,03/04/2025,WEB,MFA_CHALLENGE
L-10854,C-1977,D-4534,G-5991,03/19/2024 08:39,IVR,FAIL
L-10855,C-1191,D-4001,G-6136,06/07/2024,WEB,SUCCESS
L-10856,C-1468,D-4665,G-5657,2024-04-07T13:00:04,IVR,MFA_CHALLENGE
L-10857,C-2190,D-4302,G-5462,07/08/2025,WEB,MFA_CHALLENGE
L-10858,C-2026,D-4168,G-5335,2025-05-07,WEB,SUCCESS
L-10859,C-2056,D-4401,G-5164,07/21/2024 04:22,MOBILE,FAIL
L-10860,C-1122,D-4030,G-6114,2024-03-30 19:30:11,MOBILE,MFA_CHALLENGE
L-10861,C-1644,D-4046,G-5096,2025-07-11,MOBILE,FAIL
L-10862,C-1599,D-4161,G-5236,2025-05-01,IVR,MFA_CHALLENGE
L-10863,C-2575,D-4545,G-6438,2024-01-01,MOBILE,MFA_CHALLENGE
L-10864,C-2546,D-4097,G-5010,03/07/2024 13:51,MOBILE,MFA_CHALLENGE
L-10865,C-1054,D-4244,G-5321,09/21/2024,WEB,MFA_CHALLENGE
L-10866,C-1160,D-4110,G-5073,2025-04-11 03:50:40,MOBILE,FAIL
L-10867,C-1061,D-4226,G-5681,04/28/2024,WEB,MFA_CHALLENGE
L-10868,C-1187,D-4744,G-5098,2024-04-12T17:26:12,MOBILE,MFA_CHALLENGE
L-10869,C-2317,D-4184,G-6059,2024-01-27,MOBILE,MFA_CHALLENGE
L-10870,C-2022,D-4187,G-6012,12/01/2024,MOBILE,MFA_CHALLENGE
L-10871,C-1588,D-4078,G-5175,02/04/2024 15:43,IVR,FAIL
L-10872,C-1483,D-4467,G-5419,2025-05-17T16:49:01,WEB,MFA_CHALLENGE
L-10873,C-1240,D-4244,G-5564,07/05/2024,IVR,SUCCESS
L-10874,C-1288,D-4519,G-5127,2024-02-20,MOBILE,MFA_CHALLENGE
L-10875,C-2179,D-4673,G-5962,06/17/2024 17:30,MOBILE,MFA_CHALLENGE
L-10876,C-1650,D-4651,G-5287,2024-12-14T14:27:17,MOBILE,SUCCESS
L-10877,C-2352,D-4684,G-5872,2025-03-27T10:48:31,IVR,MFA_CHALLENGE
L-10878,C-2687,D-4369,G-5783,2025-02-19T00:43:26,WEB,MFA_CHALLENGE
L-10879,C-1784,D-4212,G-5688,2025-06-09,MOBILE,FAIL
L-10880,C-2241,D-4777,G-5557,01/23/2024,MOBILE,FAIL
L-10881,C-1018,D-4016,G-5544,2025-03-03T09:10:36,WEB,MFA_CHALLENGE
L-10882,C-2452,D-4540,G-5526,05/24/2025 12:42,MOBILE,MFA_CHALLENGE
L-10883,C-1296,D-4073,G-5071,2024-08-01,IVR,FAIL
L-10884,C-2748,D-4564,G-6236,01/14/2025 07:42,WEB,FAIL
L-10885,C-2433,D-4455,G-6222,2024-07-24,MOBILE,SUCCESS
L-10886,C-1694,D-4488,G-5808,01/26/2025,WEB,MFA_CHALLENGE
L-10887,C-2307,D-4005,G-5146,2024-10-22 17:53:15,IVR,MFA_CHALLENGE
L-10888,C-2760,D-4247,G-6338,2024-03-01 05:19:15,WEB,FAIL
L-10889,C-2091,D-4525,G-6327,03/13/2024 01:50,IVR,SUCCESS
L-10890,C-2644,D-4214,G-5512,06/21/2025,WEB,SUCCESS
L-10891,C-1303,D-4551,G-5643,2024-09-17T17:21:07,WEB,SUCCESS
L-10892,C-2028,D-4697,G-5386,05/01/2024 10:31,WEB,FAIL
L-10893,C-1062,D-4423,G-5990,07/07/2024,MOBILE,SUCCESS
L-10894,C-1095,D-4012,G-5067,10/24/2024,WEB,MFA_CHALLENGE
L-10895,C-2768,D-4617,G-5527,05/14/2025 11:26,WEB,MFA_CHALLENGE
L-10896,C-1442,D-4779,G-6179,2025-04-21T19:34:51,IVR,FAIL
L-10897,C-2368,D-4291,G-5059,2025-07-23T15:23:05,IVR,MFA_CHALLENGE
L-10898,C-1391,D-4513,G-5157,2024-09-26 18:21:52,MOBILE,MFA_CHALLENGE
L-10899,C-1214,D-4734,G-6261,2024-02-25 17:23:05,MOBILE,MFA_CHALLENGE
L-10900,C-1549,D-4366,G-5454,05/08/2025,WEB,MFA_CHALLENGE
L-10901,C-2170,D-4264,G-5624,2024-03-01 06:13:26,IVR,MFA_CHALLENGE
L-10902,C-2537,D-4017,G-5949,2024-02-28 09:45:59,WEB,FAIL
L-10903,C-2547,D-4501,G-5399,2024-04-28,IVR,SUCCESS
L-10904,C-1343,D-4054,G-6320,2025-02-23 00:02:40,WEB,MFA_CHALLENGE
L-10905,C-1372,D-4196,G-5262,2024-04-22T05:10:22,MOBILE,SUCCESS
L-10906,C-1459,D-4419,G-6224,2025-07-25T11:34:00,WEB,FAIL
L-10907,C-1432,D-4131,G-5950,2024-05-27T10:50:31,IVR,FAIL
L-10908,C-1427,D-4098,G-6064,06/08/2024 14:43,IVR,FAIL
L-10909,C-1757,D-4019,G-5426,02/14/2025 08:09,IVR,FAIL
L-10910,C-1733,D-4493,G-5331,11/29/2024 06:03,WEB,SUCCESS
L-10911,C-2128,D-4253,G-6389,2024-07-21,IVR,MFA_CHALLENGE
L-10912,C-2161,D-4597,G-6209,2024-10-06 02:20:29,IVR,FAIL
L-10913,C-1551,D-4223,G-5946,06/29/2024 00:26,WEB,SUCCESS
L-10914,C-1129,D-4513,G-5771,2024-10-06T15:31:36,MOBILE,FAIL
L-10915,C-2864,D-4323,G-6098,03/29/2025 20:34,MOBILE,MFA_CHALLENGE
L-10916,C-1935,D-4500,G-5305,2024-11-12,WEB,FAIL
L-10917,C-2880,D-4778,G-6125,12/08/2024 16:18,IVR,MFA_CHALLENGE
L-10918,C-2800,D-4445,G-5134,2024-08-12T21:40:01,WEB,MFA_CHALLENGE
L-10919,C-2215,D-4242,G-5798,02/19/2024,WEB,SUCCESS
L-10920,C-2130,D-4332,G-5830,06/17/2025 04:01,IVR,SUCCESS
L-10921,C-2631,D-4287,G-5854,2024-01-20T13:33:52,WEB,FAIL
L-10922,C-2199,D-4663,G-6011,05/16/2024,IVR,FAIL
L-10923,C-1823,D-4466,G-5164,2025-07-07,MOBILE,FAIL
L-10924,C-1703,D-4590,G-6444,03/01/2024,IVR,MFA_CHALLENGE
L-10925,C-2644,D-4375,G-5952,09/12/2024,MOBILE,FAIL
L-10926,C-2389,D-4171,G-5038,2024-01-30 16:04:14,WEB,SUCCESS
L-10927,C-2650,D-4397,G-5012,2024-07-26 07:40:35,MOBILE,SUCCESS
L-10928,C-2551,D-4039,G-5312,03/27/2024,WEB,FAIL
L-10929,C-2643,D-4470,G-5858,2024-07-11 07:30:59,MOBILE,SUCCESS
L-10930,C-2458,D-4251,G-5432,2024-10-28T14:47:31,IVR,FAIL
L-10931,C-1878,D-4045,G-5725,2024-04-29T05:14:12,IVR,FAIL
L-10932,C-2238,D-4124,G-5282,01/27/2025,MOBILE,FAIL
L-10933,C-1724,D-4249,G-5999,2024-11-30,IVR,MFA_CHALLENGE
L-10934,C-2716,D-4225,G-6054,2024-06-21,IVR,SUCCESS
L-10935,C-2934,D-4540,G-6315,2025-07-09 12:22:43,IVR,FAIL
L-10936,C-1585,D-4575,G-5530,06/03/2024 04:04,MOBILE,MFA_CHALLENGE
L-10937,C-2200,D-4478,G-6065,01/26/2025 09:59,WEB,SUCCESS
L-10938,C-2847,D-4478,G-5033,2025-04-22 19:11:29,IVR,MFA_CHALLENGE
L-10939,C-1297,D-4183,G-5175,2025-06-06,IVR,MFA_CHALLENGE
L-10940,C-1931,D-4628,G-6310,2025-06-28 07:07:42,MOBILE,SUCCESS
L-10941,C-2635,D-4299,G-6375,2024-01-03,WEB,SUCCESS
L-10942,C-1978,D-4090,G-5993,2025-03-14 15:35:46,IVR,SUCCESS
L-10943,C-1641,D-4340,G-5617,2024-01-15 03:06:11,IVR,MFA_CHALLENGE
L-10944,C-1532,D-4354,G-5856,2024-07-22T13:27:48,MOBILE,FAIL
L-10945,C-1974,D-4360,G-6434,2024-12-16T23:17:32,IVR,SUCCESS
L-10946,C-1777,D-4582,G-5603,2024-11-17,WEB,MFA_CHALLENGE
L-10947,C-1443,D-4701,G-6450,09/19/2024,MOBILE,FAIL
L-10948,C-1948,D-4038,G-5490,2024-10-07T12:04:04,WEB,MFA_CHALLENGE
L-10949,C-2893,D-4636,G-5868,2025-05-21,WEB,FAIL
L-10950,C-2876,D-4545,G-5371,2024-10-09,WEB,MFA_CHALLENGE
L-10951,C-1728,D-4616,G-6059,05/13/2025,IVR,FAIL
L-10952,C-1613,D-4473,G-5532,2024-07-13 23:47:59,WEB,MFA_CHALLENGE
L-10953,C-1733,D-4408,G-5610,07/31/2024 19:35,IVR,MFA_CHALLENGE
L-10954,C-1024,D-4775,G-5092,2025-06-05,WEB,MFA_CHALLENGE
L-10955,C-1090,D-4128,G-5734,2024-09-11T15:54:46,MOBILE,MFA_CHALLENGE
L-10956,C-1883,D-4660,G-5061,08/02/2024,IVR,SUCCESS
L-10957,C-1590,D-4105,G-5302,2025-02-10T13:08:03,IVR,MFA_CHALLENGE
L-10958,C-2708,D-4155,G-5639,01/12/2025,MOBILE,MFA_CHALLENGE
L-10959,C-1699,D-4368,G-5521,2024-01-31T01:10:03,WEB,FAIL
L-10960,C-1758,D-4243,G-5072,2025-06-17,MOBILE,FAIL
L-10961,C-2856,D-4452,G-6129,2024-08-20,MOBILE,MFA_CHALLENGE
L-10962,C-1144,D-4235,G-5916,2024-10-06 19:56:45,MOBILE,FAIL
L-10963,C-1858,D-4412,G-5610,02/20/2024 21:14,IVR,MFA_CHALLENGE
L-10964,C-2785,D-4020,G-5299,2025-03-29T18:56:11,IVR,FAIL
L-10965,C-1174,D-4105,G-5537,2025-03-18T02:17:44,IVR,FAIL
L-10966,C-2258,D-4523,G-5669,01/06/2025 14:18,MOBILE,MFA_CHALLENGE
L-10967,C-2460,D-4510,G-5892,01/16/2025 03:25,IVR,MFA_CHALLENGE
L-10968,C-1815,D-4270,G-6291,2024-03-09,MOBILE,FAIL
L-10969,C-1465,D-4728,G-5986,2024-05-31 07:11:18,WEB,FAIL
L-10970,C-2303,D-4650,G-5220,2024-09-05T12:04:00,MOBILE,MFA_CHALLENGE
L-10971,C-1204,D-4078,G-5457,2024-10-20T23:02:19,WEB,MFA_CHALLENGE
L-10972,C-2038,D-4355,G-5970,01/30/2025,MOBILE,SUCCESS
L-10973,C-2489,D-4473,G-5477,2025-04-25 09:30:38,MOBILE,SUCCESS
L-10974,C-1282,D-4087,G-5453,02/07/2025,MOBILE,FAIL
L-10975,C-1651,D-4289,G-5741,2025-01-05,MOBILE,FAIL
L-10976,C-1646,D-4310,G-5144,05/11/2024 10:59,IVR,SUCCESS
L-10977,C-1130,D-4612,G-5523,2025-07-02T13:19:51,MOBILE,SUCCESS
L-10978,C-1904,D-4714,G-6247,07/30/2025,WEB,MFA_CHALLENGE
L-10979,C-1276,D-4163,G-6250,2025-06-25,MOBILE,FAIL
L-10980,C-2457,D-4204,G-5125,01/27/2025 17:40,WEB,FAIL
L-10981,C-1255,D-4233,G-5206,2024-03-14T09:44:20,MOBILE,MFA_CHALLENGE
L-10982,C-1151,D-4779,G-6406,2024-10-10,WEB,MFA_CHALLENGE
L-10983,C-1429,D-4562,G-6280,01/31/2024,MOBILE,FAIL
L-10984,C-2476,D-4121,G-5352,05/16/2025 12:33,IVR,MFA_CHALLENGE
L-10985,C-1439,D-4054,G-6244,10/23/2024,WEB,SUCCESS
L-10986,C-1978,D-4125,G-5037,03/02/2024 07:17,IVR,MFA_CHALLENGE
L-10987,C-1140,D-4500,G-5980,2024-03-14,WEB,SUCCESS
L-10988,C-2975,D-4215,G-5080,2024-10-04 22:14:08,WEB,FAIL
L-10989,C-2597,D-4011,G-5593,2024-01-04,IVR,SUCCESS
L-10990,C-1669,D-4621,G-6407,09/25/2024,IVR,SUCCESS
L-10991,C-2548,D-4459,G-6019,2024-05-01T17:11:42,WEB,FAIL
L-10992,C-1513,D-4418,G-5417,2024-01-28T18:58:02,MOBILE,FAIL
L-10993,C-2522,D-4695,G-6062,2025-07-13,MOBILE,MFA_CHALLENGE
L-10994,C-2841,D-4687,G-6018,07/25/2024,WEB,MFA_CHALLENGE
L-10995,C-1426,D-4046,G-5594,2025-07-25,IVR,SUCCESS
L-10996,C-1742,D-4493,G-5018,2024-12-22T04:28:45,MOBILE,MFA_CHALLENGE
L-10997,C-1388,D-4121,G-6258,2025-01-14T18:50:57,MOBILE,SUCCESS
L-10998,C-2855,D-4200,G-6245,2024-06-12T14:42:49,WEB,MFA_CHALLENGE
L-10999,C-1815,D-4675,G-5107,2024-03-24T19:08:26,IVR,SUCCESS
L-11000,C-1665,D-4364,G-6432,2024-08-22 16:25:59,MOBILE,MFA_CHALLENGE
L-11001,C-1569,D-4323,G-5680,04/10/2024 16:29,IVR,FAIL
L-11002,C-1033,D-4262,G-6217,2025-03-19T06:11:45,MOBILE,FAIL
L-11003,C-1984,D-4487,G-5993,2025-02-03,WEB,MFA_CHALLENGE
L-11004,C-1526,D-4595,G-5059,10/11/2024,IVR,MFA_CHALLENGE
L-11005,C-2085,D-4109,G-5457,2024-02-28 11:21:34,MOBILE,FAIL
L-11006,C-1798,D-4635,G-5637,2024-11-27T20:36:15,WEB,SUCCESS
L-11007,C-2184,D-4269,G-5130,2024-03-14 08:34:57,WEB,FAIL
L-11008,C-1661,D-4065,G-5806,04/20/2025 15:41,IVR,MFA_CHALLENGE
L-11009,C-1375,D-4597,G-6249,2024-04-09 19:11:31,MOBILE,MFA_CHALLENGE
L-11010,C-2091,D-4585,G-5064,05/01/2025 00:36,WEB,MFA_CHALLENGE
L-11011,C-2895,D-4116,G-5658,2024-02-19 04:35:35,MOBILE,SUCCESS
L-11012,C-1597,D-4695,G-5389,06/13/2024,IVR,MFA_CHALLENGE
L-11013,C-2812,D-4784,G-5160,08/04/2024,MOBILE,FAIL
L-11014,C-2234,D-4783,G-6386,2024-02-16,WEB,MFA_CHALLENGE
L-11015,C-2587,D-4245,G-6061,2025-01-27T18:22:48,WEB,SUCCESS
L-11016,C-1327,D-4070,G-5600,09/15/2024,WEB,FAIL
L-11017,C-2886,D-4516,G-5949,2024-04-18T11:48:19,MOBILE,FAIL
L-11018,C-2114,D-4167,G-6255,2025-04-09,IVR,SUCCESS
L-11019,C-1118,D-4538,G-5614,2024-04-22,MOBILE,MFA_CHALLENGE
L-11020,C-2846,D-4757,G-5326,2024-04-04,IVR,MFA_CHALLENGE
L-11021,C-1629,D-4334,G-6132,05/09/2025,IVR,FAIL
L-11022,C-2239,D-4138,G-5957,2024-10-08,IVR,SUCCESS
L-11023,C-1032,D-4468,G-5261,2024-09-05 12:42:36,MOBILE,FAIL
L-11024,C-1705,D-4202,G-6237,2024-11-30 04:15:43,WEB,FAIL
L-11025,C-2244,D-4021,G-5179,01/27/2025 18:21,MOBILE,FAIL
L-11026,C-1339,D-4293,G-5878,08/31/2024,MOBILE,FAIL
L-11027,C-1574,D-4756,G-5150,2025-02-09,MOBILE,FAIL
L-11028,C-2283,D-4769,G-6071,02/05/2025 07:47,WEB,MFA_CHALLENGE
L-11029,C-2927,D-4553,G-5901,2024-11-11T12:08:12,WEB,FAIL
L-11030,C-1558,D-4396,G-6232,2024-04-30 02:39:05,MOBILE,MFA_CHALLENGE
L-11031,C-1740,D-4565,G-5859,06/19/2025,MOBILE,SUCCESS
L-11032,C-2429,D-4034,G-5894,2025-03-05T20:33:57,IVR,SUCCESS
L-11033,C-2836,D-4151,G-5580,07/18/2025 18:23,IVR,SUCCESS
L-11034,C-2226,D-4504,G-6474,2024-04-30T08:36:45,IVR,SUCCESS
L-11035,C-1321,D-4581,G-5420,2025-06-09T23:00:03,MOBILE,MFA_CHALLENGE
L-11036,C-2734,D-4562,G-5488,2024-07-26T13:25:24,WEB,FAIL
L-11037,C-1098,D-4320,G-5176,08/07/2024,MOBILE,FAIL
L-11038,C-1360,D-4085,G-6022,2025-07-27 00:54:31,MOBILE,MFA_CHALLENGE
L-11039,C-2781,D-4245,G-6251,2024-04-21,MOBILE,MFA_CHALLENGE
L-11040,C-2800,D-4193,G-5836,2024-01-09,MOBILE,SUCCESS
L-11041,C-2761,D-4106,G-5859,2024-02-12 21:12:07,IVR,MFA_CHALLENGE
L-11042,C-1819,D-4521,G-5865,2024-06-16,MOBILE,FAIL
L-11043,C-1676,D-4663,G-5121,2024-04-16 03:43:42,WEB,MFA_CHALLENGE
L-11044,C-2088,D-4226,G-5241,06/10/2024 06:31,IVR,SUCCESS
L-11045,C-1545,D-4718,G-6103,01/14/2025,WEB,SUCCESS
L-11046,C-1515,D-4290,G-5327,2024-05-09 21:59:40,MOBILE,SUCCESS
L-11047,C-1248,D-4461,G-5038,10/05/2024 07:43,WEB,SUCCESS
L-11048,C-2372,D-4539,G-5190,03/09/2025 13:54,MOBILE,FAIL
L-11049,C-2998,D-4134,G-6403,05/04/2024,WEB,FAIL
L-11050,C-2484,D-4769,G-5732,2024-08-08 04:00:53,IVR,SUCCESS
L-11051,C-1258,D-4443,G-5088,2024-07-19T13:41:33,MOBILE,MFA_CHALLENGE
L-11052,C-1080,D-4064,G-5948,2025-03-15,WEB,SUCCESS
L-11053,C-2031,D-4047,G-5920,2024-09-29 09:40:01,MOBILE,SUCCESS
L-11054,C-1081,D-4173,G-5095,2024-11-25 11:58:53,IVR,SUCCESS
L-11055,C-1410,D-4492,G-5859,06/19/2024 15:01,MOBILE,SUCCESS
L-11056,C-1925,D-4477,G-6319,2025-06-26 18:27:58,IVR,FAIL
L-11057,C-2846,D-4364,G-5161,2024-02-19 15:14:23,MOBILE,MFA_CHALLENGE
L-11058,C-1979,D-4585,G-5398,12/20/2024,MOBILE,MFA_CHALLENGE
L-11059,C-2746,D-4197,G-5116,2025-04-29 11:58:44,MOBILE,FAIL
L-11060,C-2313,D-4650,G-5817,03/06/2025,MOBILE,SUCCESS
L-11061,C-2187,D-4366,G-6008,2024-01-20 18:56:21,WEB,SUCCESS
L-11062,C-2526,D-4511,G-5258,2025-07-28T23:34:34,IVR,FAIL
L-11063,C-2072,D-4315,G-5248,2024-03-04,WEB,SUCCESS
L-11064,C-2238,D-4158,G-5106,2025-05-15,MOBILE,MFA_CHALLENGE
L-11065,C-2645,D-4257,G-5746,2024-10-13T23:41:11,MOBILE,SUCCESS
L-11066,C-2681,D-4044,G-5062,2024-10-08 17:22:20,MOBILE,MFA_CHALLENGE
L-11067,C-1629,D-4035,G-6147,2024-08-02 15:38:36,IVR,FAIL
L-11068,C-2505,D-4364,G-6266,2025-05-03T09:58:52,WEB,FAIL
L-11069,C-2299,D-4080,G-5889,2025-05-03,IVR,SUCCESS
L-11070,C-2184,D-4087,G-6252,07/26/2025,WEB,SUCCESS
L-11071,C-1917,D-4721,G-5294,2024-05-01 21:58:04,MOBILE,MFA_CHALLENGE
L-11072,C-1702,D-4455,G-5598,2025-01-15 09:20:31,WEB,MFA_CHALLENGE
L-11073,C-1155,D-4452,G-5398,03/16/2025,MOBILE,FAIL
L-11074,C-1125,D-4551,G-5551,01/12/2025 11:34,IVR,MFA_CHALLENGE
L-11075,C-2704,D-4325,G-5177,08/02/2024,WEB,FAIL
L-11076,C-2624,D-4264,G-6039,2024-03-05 23:46:11,WEB,MFA_CHALLENGE
L-11077,C-1259,D-4696,G-5259,2024-03-07T01:56:38,MOBILE,SUCCESS
L-11078,C-1736,D-4034,G-6099,07/19/2025,MOBILE,SUCCESS
L-11079,C-1758,D-4059,G-5287,01/24/2024 19:10,WEB,MFA_CHALLENGE
L-11080,C-1111,D-4570,G-5046,02/21/2025 05:56,IVR,SUCCESS
L-11081,C-1112,D-4556,G-5653,2024-01-24 07:26:34,MOBILE,MFA_CHALLENGE
L-11082,C-2604,D-4508,G-6255,02/06/2025 01:13,IVR,FAIL
L-11083,C-1459,D-4379,G-6249,2024-11-20 19:58:36,IVR,FAIL
L-11084,C-2542,D-4608,G-5870,01/06/2025 12:48,MOBILE,MFA_CHALLENGE
L-11085,C-2129,D-4556,G-5930,2024-02-27,MOBILE,MFA_CHALLENGE
L-11086,C-1206,D-4520,G-5903,2025-03-20T20:11:53,MOBILE,MFA_CHALLENGE
L-11087,C-2029,D-4653,G-5524,12/07/2024,IVR,MFA_CHALLENGE
L-11088,C-1615,D-4615,G-5118,07/18/2025,WEB,FAIL
L-11089,C-2017,D-4364,G-6254,2024-10-02T12:11:44,WEB,MFA_CHALLENGE
L-11090,C-2270,D-4639,G-6205,2025-03-30,IVR,FAIL
L-11091,C-2156,D-4254,G-5806,2025-04-17 13:19:12,IVR,MFA_CHALLENGE
L-11092,C-2981,D-4681,G-5711,2025-01-04,MOBILE,MFA_CHALLENGE
L-11093,C-2560,D-4362,G-5637,2024-06-19 10:03:45,MOBILE,SUCCESS
L-11094,C-2632,D-4532,G-5516,06/08/2025,IVR,SUCCESS
L-11095,C-1645,D-4573,G-5511,10/15/2024,IVR,FAIL
L-11096,C-1263,D-4048,G-5794,2025-07-01 16:27:33,MOBILE,FAIL
L-11097,C-2833,D-4185,G-5889,2025-02-14,IVR,FAIL
L-11098,C-1126,D-4765,G-6223,2024-02-03 11:57:56,IVR,FAIL
L-11099,C-2233,D-4015,G-5141,09/04/2024 11:20,IVR,FAIL
L-11100,C-2651,D-4085,G-5547,10/03/2024,IVR,FAIL
L-11101,C-2848,D-4739,G-5247,2024-07-09 19:05:05,IVR,SUCCESS
L-11102,C-2496,D-4685,G-5435,05/30/2025,WEB,FAIL
L-11103,C-2745,D-4780,G-5363,2025-06-11 13:02:20,MOBILE,MFA_CHALLENGE
L-11104,C-1318,D-4735,G-5931,05/07/2025,MOBILE,SUCCESS
L-11105,C-2035,D-4291,G-6274,2024-01-28,MOBILE,SUCCESS
L-11106,C-1932,D-4268,G-5070,2024-07-07 13:00:39,MOBILE,MFA_CHALLENGE
L-11107,C-1335,D-4712,G-5974,07/18/2025 05:41,MOBILE,FAIL
L-11108,C-1916,D-4674,G-6423,2024-07-26 20:18:35,WEB,SUCCESS
L-11109,C-1975,D-4233,G-5465,2024-08-04 22:32:00,MOBILE,MFA_CHALLENGE
L-11110,C-1618,D-4590,G-5513,01/29/2025,MOBILE,MFA_CHALLENGE
L-11111,C-1995,D-4240,G-6454,04/19/2024 08:44,WEB,SUCCESS
L-11112,C-1422,D-4350,G-5991,2025-07-04T11:25:01,WEB,FAIL
